Time,CH 1 MOSI,CH 2 MISO,CH 3 SCLK,CH 4 CS
7.047842000,0,1,1,0
7.047894000,0,1,0,0
7.047944000,0,1,1,0
7.047996000,0,1,0,0
7.048252000,0,1,1,0
7.048302000,0,1,0,0
7.048354000,0,1,1,0
7.048406000,0,1,0,0
7.048456000,0,1,1,0
7.048508000,0,1,0,0
7.048558000,0,1,1,0
7.048610000,0,1,0,0
7.048662000,0,1,1,0
7.048712000,0,1,0,0
7.048764000,0,1,1,0
7.048814000,0,1,0,0
7.048866000,0,1,1,0
7.048918000,0,1,0,0
7.048968000,0,1,1,0
7.049020000,0,1,0,0
7.049276000,0,1,1,0
7.049326000,0,1,0,0
7.049378000,0,1,1,0
7.049430000,0,1,0,0
7.049480000,0,1,1,0
7.049532000,0,1,0,0
7.049582000,0,1,1,0
7.049634000,0,1,0,0
7.049686000,0,1,1,0
7.049736000,0,1,0,0
7.049788000,0,1,1,0
7.049838000,0,1,0,0
7.049890000,0,1,1,0
7.049942000,0,1,0,0
7.049992000,0,1,1,0
7.050044000,0,1,0,0
7.050300000,0,1,1,0
7.050350000,0,1,0,0
7.050402000,0,1,1,0
7.050454000,0,1,0,0
7.050504000,0,1,1,0
7.050556000,0,1,0,0
7.050606000,0,1,1,0
7.050658000,0,1,0,0
7.050710000,0,1,1,0
7.050760000,0,1,0,0
7.050812000,0,1,1,0
7.050862000,0,1,0,0
7.050914000,0,1,1,0
7.050966000,0,1,0,0
7.051016000,0,1,1,0
7.051068000,0,1,0,0
7.051324000,0,1,1,0
7.051374000,0,1,0,0
7.051426000,0,1,1,0
7.051478000,0,1,0,0
7.051528000,0,1,1,0
7.051580000,0,1,0,0
7.051632000,0,1,1,0
7.051682000,0,1,0,0
7.051734000,0,1,1,0
7.051784000,0,1,0,0
7.051836000,0,1,1,0
7.051888000,0,1,0,0
7.051938000,0,1,1,0
7.051990000,0,1,0,0
7.052040000,0,1,1,0
7.052092000,0,1,0,0
7.052348000,0,1,1,0
7.052400000,0,1,0,0
7.052450000,0,1,1,0
7.052502000,0,1,0,0
7.052552000,0,1,1,0
7.052604000,0,1,0,0
7.052656000,0,1,1,0
7.052706000,0,1,0,0
7.052758000,0,1,1,0
7.052808000,0,1,0,0
7.052860000,0,1,1,0
7.052912000,0,1,0,0
7.052962000,0,1,1,0
7.053014000,0,1,0,0
7.053064000,0,1,1,0
7.053116000,0,1,0,0
7.053372000,0,1,1,0
7.053424000,0,1,0,0
7.053474000,0,1,1,0
7.053526000,0,1,0,0
7.053576000,0,1,1,0
7.053628000,0,1,0,0
7.053680000,0,1,1,0
7.053730000,0,1,0,0
7.053782000,0,1,1,0
7.053832000,0,1,0,0
7.053884000,0,1,1,0
7.053936000,0,1,0,0
7.053986000,0,1,1,0
7.054038000,0,1,0,0
7.054088000,0,1,1,0
7.054140000,0,1,0,0
7.054396000,0,1,1,0
7.054448000,0,1,0,0
7.054498000,0,1,1,0
7.054550000,0,1,0,0
7.054600000,0,1,1,0
7.054652000,0,1,0,0
7.054704000,0,1,1,0
7.054754000,0,1,0,0
7.054806000,0,1,1,0
7.054856000,0,1,0,0
7.054908000,0,1,1,0
7.054960000,0,1,0,0
7.055010000,0,1,1,0
7.055062000,0,1,0,0
7.055112000,0,1,1,0
7.055164000,0,1,0,0
7.055420000,0,1,1,0
7.055472000,0,1,0,0
7.055522000,0,1,1,0
7.055574000,0,1,0,0
7.055624000,0,1,1,0
7.055676000,0,1,0,0
7.055728000,0,1,1,0
7.055778000,0,1,0,0
7.055830000,0,1,1,0
7.055880000,0,1,0,0
7.055932000,0,1,1,0
7.055984000,0,1,0,0
7.056034000,0,1,1,0
7.056086000,0,1,0,0
7.056136000,0,1,1,0
7.056188000,0,1,0,0
7.056444000,0,1,1,0
7.056496000,0,1,0,0
7.056546000,0,1,1,0
7.056598000,0,1,0,0
7.056648000,0,1,1,0
7.056700000,0,1,0,0
7.056752000,0,1,1,0
7.056802000,0,1,0,0
7.056854000,0,1,1,0
7.056904000,0,1,0,0
7.056956000,0,1,1,0
7.057008000,0,1,0,0
7.057058000,0,1,1,0
7.057110000,0,1,0,0
7.057160000,0,1,1,0
7.057212000,0,1,0,0
7.057468000,0,1,1,0
7.057520000,0,1,0,0
7.057570000,0,1,1,0
7.057622000,0,1,0,0
7.057672000,0,1,1,0
7.057724000,0,1,0,0
7.057776000,0,1,1,0
7.057826000,0,1,0,0
7.057878000,0,1,1,0
7.057928000,0,1,0,0
7.057980000,0,1,1,0
7.058032000,0,1,0,0
7.058082000,0,1,1,0
7.058134000,0,1,0,0
7.058184000,0,1,1,0
7.058236000,0,1,0,0
7.058492000,0,1,1,0
7.058544000,0,1,0,0
7.058594000,0,1,1,0
7.058646000,0,1,0,0
7.058696000,0,1,1,0
7.058748000,0,1,0,0
7.058800000,0,1,1,0
7.058850000,0,1,0,0
7.058902000,0,1,1,0
7.058952000,0,1,0,0
7.059004000,0,1,1,0
7.059056000,0,1,0,0
7.059106000,0,1,1,0
7.059158000,0,1,0,0
7.059208000,0,1,1,0
7.059260000,0,1,0,0
7.059516000,0,1,1,0
7.059568000,0,1,0,0
7.059618000,0,1,1,0
7.059670000,0,1,0,0
7.059720000,0,1,1,0
7.059772000,0,1,0,0
7.059824000,0,1,1,0
7.059874000,0,1,0,0
7.059926000,0,1,1,0
7.059976000,0,1,0,0
7.060028000,0,1,1,0
7.060080000,0,1,0,0
7.060130000,0,1,1,0
7.060182000,0,1,0,0
7.060232000,0,1,1,0
7.060284000,0,1,0,0
7.060540000,0,1,1,0
7.060592000,0,1,0,0
7.060642000,0,1,1,0
7.060694000,0,1,0,0
7.060744000,0,1,1,0
7.060796000,0,1,0,0
7.060848000,0,1,1,0
7.060898000,0,1,0,0
7.060950000,0,1,1,0
7.061000000,0,1,0,0
7.061052000,0,1,1,0
7.061104000,0,1,0,0
7.061154000,0,1,1,0
7.061206000,0,1,0,0
7.061256000,0,1,1,0
7.061308000,0,1,0,0
7.061564000,0,1,1,0
7.061616000,0,1,0,0
7.061666000,0,1,1,0
7.061718000,0,1,0,0
7.061768000,0,1,1,0
7.061820000,0,1,0,0
7.061872000,0,1,1,0
7.061922000,0,1,0,0
7.061974000,0,1,1,0
7.062024000,0,1,0,0
7.062076000,0,1,1,0
7.062128000,0,1,0,0
7.062178000,0,1,1,0
7.062230000,0,1,0,0
7.062280000,0,1,1,0
7.062332000,0,1,0,0
7.062588000,0,1,1,0
7.062640000,0,1,0,0
7.062690000,0,1,1,0
7.062742000,0,1,0,0
7.062792000,0,1,1,0
7.062844000,0,1,0,0
7.062896000,0,1,1,0
7.062946000,0,1,0,0
7.062998000,0,1,1,0
7.063048000,0,1,0,0
7.063100000,0,1,1,0
7.063152000,0,1,0,0
7.063202000,0,1,1,0
7.063254000,0,1,0,0
7.063304000,0,1,1,0
7.063356000,0,1,0,0
7.063612000,0,1,1,0
7.063664000,0,1,0,0
7.063714000,0,1,1,0
7.063766000,0,1,0,0
7.063816000,0,1,1,0
7.063868000,0,1,0,0
7.063920000,0,1,1,0
7.063970000,0,1,0,0
7.064022000,0,1,1,0
7.064072000,0,1,0,0
7.064124000,0,1,1,0
7.064176000,0,1,0,0
7.064226000,0,1,1,0
7.064278000,0,1,0,0
7.064328000,0,1,1,0
7.064380000,0,1,0,0
7.064636000,0,1,1,0
7.064688000,0,1,0,0
7.064738000,0,1,1,0
7.064790000,0,1,0,0
7.064840000,0,1,1,0
7.064892000,0,1,0,0
7.064944000,0,1,1,0
7.064994000,0,1,0,0
7.065046000,0,1,1,0
7.065096000,0,1,0,0
7.065148000,0,1,1,0
7.065200000,0,1,0,0
7.065250000,0,1,1,0
7.065302000,0,1,0,0
7.065352000,0,1,1,0
7.065404000,0,1,0,0
7.065660000,0,1,1,0
7.065712000,0,1,0,0
7.065762000,0,1,1,0
7.065814000,0,1,0,0
7.065864000,0,1,1,0
7.065916000,0,1,0,0
7.065968000,0,1,1,0
7.066018000,0,1,0,0
7.066070000,0,1,1,0
7.066120000,0,1,0,0
7.066172000,0,1,1,0
7.066224000,0,1,0,0
7.066274000,0,1,1,0
7.066326000,0,1,0,0
7.066376000,0,1,1,0
7.066428000,0,1,0,0
7.066684000,0,1,1,0
7.066736000,0,1,0,0
7.066786000,0,1,1,0
7.066838000,0,1,0,0
7.066888000,0,1,1,0
7.066940000,0,1,0,0
7.066992000,0,1,1,0
7.067042000,0,1,0,0
7.067094000,0,1,1,0
7.067144000,0,1,0,0
7.067196000,0,1,1,0
7.067248000,0,1,0,0
7.067298000,0,1,1,0
7.067350000,0,1,0,0
7.067400000,0,1,1,0
7.067452000,0,1,0,0
7.067708000,0,1,1,0
7.067760000,0,1,0,0
7.067810000,0,1,1,0
7.067862000,0,1,0,0
7.067912000,0,1,1,0
7.067964000,0,1,0,0
7.068016000,0,1,1,0
7.068066000,0,1,0,0
7.068118000,0,1,1,0
7.068168000,0,1,0,0
7.068220000,0,1,1,0
7.068272000,0,1,0,0
7.068322000,0,1,1,0
7.068374000,0,1,0,0
7.068424000,0,1,1,0
7.068476000,0,1,0,0
7.068732000,0,1,1,0
7.068784000,0,1,0,0
7.068834000,0,1,1,0
7.068886000,0,1,0,0
7.068936000,0,1,1,0
7.068988000,0,1,0,0
7.069040000,0,1,1,0
7.069090000,0,1,0,0
7.069142000,0,1,1,0
7.069192000,0,1,0,0
7.069244000,0,1,1,0
7.069296000,0,1,0,0
7.069346000,0,1,1,0
7.069398000,0,1,0,0
7.069448000,0,1,1,0
7.069500000,0,1,0,0
7.069756000,0,1,1,0
7.069808000,0,1,0,0
7.069858000,0,1,1,0
7.069910000,0,1,0,0
7.069960000,0,1,1,0
7.070012000,0,1,0,0
7.070064000,0,1,1,0
7.070114000,0,1,0,0
7.070166000,0,1,1,0
7.070216000,0,1,0,0
7.070268000,0,1,1,0
7.070320000,0,1,0,0
7.070370000,0,1,1,0
7.070422000,0,1,0,0
7.070472000,0,1,1,0
7.070524000,0,1,0,0
7.070780000,0,1,1,0
7.070832000,0,1,0,0
7.070882000,0,1,1,0
7.070934000,0,1,0,0
7.070984000,0,1,1,0
7.071036000,0,1,0,0
7.071088000,0,1,1,0
7.071138000,0,1,0,0
7.071190000,0,1,1,0
7.071240000,0,1,0,0
7.071292000,0,1,1,0
7.071344000,0,1,0,0
7.071394000,0,1,1,0
7.071446000,0,1,0,0
7.071496000,0,1,1,0
7.071548000,0,1,0,0
7.071804000,0,1,1,0
7.071856000,0,1,0,0
7.071906000,0,1,1,0
7.071958000,0,1,0,0
7.072008000,0,1,1,0
7.072060000,0,1,0,0
7.072112000,0,1,1,0
7.072162000,0,1,0,0
7.072214000,0,1,1,0
7.072264000,0,1,0,0
7.072316000,0,1,1,0
7.072368000,0,1,0,0
7.072418000,0,1,1,0
7.072470000,0,1,0,0
7.072520000,0,1,1,0
7.072572000,0,1,0,0
7.072828000,0,1,1,0
7.072880000,0,1,0,0
7.072930000,0,1,1,0
7.072982000,0,1,0,0
7.073032000,0,1,1,0
7.073084000,0,1,0,0
7.073136000,0,1,1,0
7.073186000,0,1,0,0
7.073238000,0,1,1,0
7.073288000,0,1,0,0
7.073340000,0,1,1,0
7.073392000,0,1,0,0
7.073442000,0,1,1,0
7.073494000,0,1,0,0
7.073544000,0,1,1,0
7.073596000,0,1,0,0
7.073852000,0,1,1,0
7.073904000,0,1,0,0
7.073954000,0,1,1,0
7.074006000,0,1,0,0
7.074056000,0,1,1,0
7.074108000,0,1,0,0
7.074160000,0,1,1,0
7.074210000,0,1,0,0
7.074262000,0,1,1,0
7.074312000,0,1,0,0
7.074364000,0,1,1,0
7.074416000,0,1,0,0
7.074466000,0,1,1,0
7.074518000,0,1,0,0
7.074568000,0,1,1,0
7.074620000,0,1,0,0
7.074876000,0,1,1,0
7.074928000,0,1,0,0
7.074978000,0,1,1,0
7.075030000,0,1,0,0
7.075080000,0,1,1,0
7.075132000,0,1,0,0
7.075184000,0,1,1,0
7.075234000,0,1,0,0
7.075286000,0,1,1,0
7.075336000,0,1,0,0
7.075388000,0,1,1,0
7.075440000,0,1,0,0
7.075490000,0,1,1,0
7.075542000,0,1,0,0
7.075592000,0,1,1,0
7.075644000,0,1,0,0
7.075900000,0,1,1,0
7.075952000,0,1,0,0
7.076002000,0,1,1,0
7.076054000,0,1,0,0
7.076104000,0,1,1,0
7.076156000,0,1,0,0
7.076208000,0,1,1,0
7.076258000,0,1,0,0
7.076310000,0,1,1,0
7.076360000,0,1,0,0
7.076412000,0,1,1,0
7.076464000,0,1,0,0
7.076514000,0,1,1,0
7.076566000,0,1,0,0
7.076616000,0,1,1,0
7.076668000,0,1,0,0
7.076924000,0,1,1,0
7.076976000,0,1,0,0
7.077026000,0,1,1,0
7.077078000,0,1,0,0
7.077130000,0,1,1,0
7.077180000,0,1,0,0
7.077232000,0,1,1,0
7.077282000,0,1,0,0
7.077334000,0,1,1,0
7.077386000,0,1,0,0
7.077436000,0,1,1,0
7.077488000,0,1,0,0
7.077538000,0,1,1,0
7.077590000,0,1,0,0
7.077642000,0,1,1,0
7.077692000,0,1,0,0
7.077948000,0,1,1,0
7.078000000,0,1,0,0
7.078050000,0,1,1,0
7.078102000,0,1,0,0
7.078154000,0,1,1,0
7.078204000,0,1,0,0
7.078256000,0,1,1,0
7.078306000,0,1,0,0
7.078358000,0,1,1,0
7.078410000,0,1,0,0
7.078460000,0,1,1,0
7.078512000,0,1,0,0
7.078562000,0,1,1,0
7.078614000,0,1,0,0
7.078666000,0,1,1,0
7.078716000,0,1,0,0
7.078972000,0,1,1,0
7.079024000,0,1,0,0
7.079074000,0,1,1,0
7.079126000,0,1,0,0
7.079178000,0,1,1,0
7.079228000,0,1,0,0
7.079280000,0,1,1,0
7.079330000,0,1,0,0
7.079382000,0,1,1,0
7.079434000,0,1,0,0
7.079484000,0,1,1,0
7.079536000,0,1,0,0
7.079586000,0,1,1,0
7.079638000,0,1,0,0
7.079690000,0,1,1,0
7.079740000,0,1,0,0
7.079996000,0,1,1,0
7.080048000,0,1,0,0
7.080098000,0,1,1,0
7.080150000,0,1,0,0
7.080202000,0,1,1,0
7.080252000,0,1,0,0
7.080304000,0,1,1,0
7.080354000,0,1,0,0
7.080406000,0,1,1,0
7.080458000,0,1,0,0
7.080508000,0,1,1,0
7.080560000,0,1,0,0
7.080610000,0,1,1,0
7.080662000,0,1,0,0
7.080714000,0,1,1,0
7.080764000,0,1,0,0
7.081020000,0,1,1,0
7.081072000,0,1,0,0
7.081122000,0,1,1,0
7.081174000,0,1,0,0
7.081226000,0,1,1,0
7.081276000,0,1,0,0
7.081328000,0,1,1,0
7.081378000,0,1,0,0
7.081430000,0,1,1,0
7.081482000,0,1,0,0
7.081532000,0,1,1,0
7.081584000,0,1,0,0
7.081634000,0,1,1,0
7.081686000,0,1,0,0
7.081738000,0,1,1,0
7.081788000,0,1,0,0
7.082044000,0,1,1,0
7.082096000,0,1,0,0
7.082146000,0,1,1,0
7.082198000,0,1,0,0
7.082250000,0,1,1,0
7.082300000,0,1,0,0
7.082352000,0,1,1,0
7.082402000,0,1,0,0
7.082454000,0,1,1,0
7.082506000,0,1,0,0
7.082556000,0,1,1,0
7.082608000,0,1,0,0
7.082658000,0,1,1,0
7.082710000,0,1,0,0
7.082762000,0,1,1,0
7.082812000,0,1,0,0
7.083068000,0,1,1,0
7.083120000,0,1,0,0
7.083170000,0,1,1,0
7.083222000,0,1,0,0
7.083274000,0,1,1,0
7.083324000,0,1,0,0
7.083376000,0,1,1,0
7.083426000,0,1,0,0
7.083478000,0,1,1,0
7.083530000,0,1,0,0
7.083580000,0,1,1,0
7.083632000,0,1,0,0
7.083682000,0,1,1,0
7.083734000,0,1,0,0
7.083786000,0,1,1,0
7.083836000,0,1,0,0
7.084092000,0,1,1,0
7.084144000,0,1,0,0
7.084194000,0,1,1,0
7.084246000,0,1,0,0
7.084298000,0,1,1,0
7.084348000,0,1,0,0
7.084400000,0,1,1,0
7.084450000,0,1,0,0
7.084502000,0,1,1,0
7.084554000,0,1,0,0
7.084604000,0,1,1,0
7.084656000,0,1,0,0
7.084706000,0,1,1,0
7.084758000,0,1,0,0
7.084810000,0,1,1,0
7.084860000,0,1,0,0
7.085116000,0,1,1,0
7.085168000,0,1,0,0
7.085218000,0,1,1,0
7.085270000,0,1,0,0
7.085322000,0,1,1,0
7.085372000,0,1,0,0
7.085424000,0,1,1,0
7.085474000,0,1,0,0
7.085526000,0,1,1,0
7.085578000,0,1,0,0
7.085628000,0,1,1,0
7.085680000,0,1,0,0
7.085730000,0,1,1,0
7.085782000,0,1,0,0
7.085834000,0,1,1,0
7.085884000,0,1,0,0
7.086140000,0,1,1,0
7.086192000,0,1,0,0
7.086242000,0,1,1,0
7.086294000,0,1,0,0
7.086346000,0,1,1,0
7.086396000,0,1,0,0
7.086448000,0,1,1,0
7.086498000,0,1,0,0
7.086550000,0,1,1,0
7.086602000,0,1,0,0
7.086652000,0,1,1,0
7.086704000,0,1,0,0
7.086754000,0,1,1,0
7.086806000,0,1,0,0
7.086858000,0,1,1,0
7.086908000,0,1,0,0
7.087164000,0,1,1,0
7.087216000,0,1,0,0
7.087266000,0,1,1,0
7.087318000,0,1,0,0
7.087370000,0,1,1,0
7.087420000,0,1,0,0
7.087472000,0,1,1,0
7.087522000,0,1,0,0
7.087574000,0,1,1,0
7.087626000,0,1,0,0
7.087676000,0,1,1,0
7.087728000,0,1,0,0
7.087778000,0,1,1,0
7.087830000,0,1,0,0
7.087882000,0,1,1,0
7.087932000,0,1,0,0
7.088188000,0,1,1,0
7.088240000,0,1,0,0
7.088290000,0,1,1,0
7.088342000,0,1,0,0
7.088394000,0,1,1,0
7.088444000,0,1,0,0
7.088496000,0,1,1,0
7.088546000,0,1,0,0
7.088598000,0,1,1,0
7.088650000,0,1,0,0
7.088700000,0,1,1,0
7.088752000,0,1,0,0
7.088802000,0,1,1,0
7.088854000,0,1,0,0
7.088906000,0,1,1,0
7.088956000,0,1,0,0
7.089212000,0,1,1,0
7.089264000,0,1,0,0
7.089314000,0,1,1,0
7.089366000,0,1,0,0
7.089418000,0,1,1,0
7.089468000,0,1,0,0
7.089520000,0,1,1,0
7.089570000,0,1,0,0
7.089622000,0,1,1,0
7.089674000,0,1,0,0
7.089724000,0,1,1,0
7.089776000,0,1,0,0
7.089826000,0,1,1,0
7.089878000,0,1,0,0
7.089930000,0,1,1,0
7.089980000,0,1,0,0
7.090236000,0,1,1,0
7.090288000,0,1,0,0
7.090338000,0,1,1,0
7.090390000,0,1,0,0
7.090442000,0,1,1,0
7.090492000,0,1,0,0
7.090544000,0,1,1,0
7.090594000,0,1,0,0
7.090646000,0,1,1,0
7.090698000,0,1,0,0
7.090748000,0,1,1,0
7.090800000,0,1,0,0
7.090850000,0,1,1,0
7.090902000,0,1,0,0
7.090954000,0,1,1,0
7.091004000,0,1,0,0
7.091260000,0,1,1,0
7.091312000,0,1,0,0
7.091362000,0,1,1,0
7.091414000,0,1,0,0
7.091466000,0,1,1,0
7.091516000,0,1,0,0
7.091568000,0,1,1,0
7.091618000,0,1,0,0
7.091670000,0,1,1,0
7.091722000,0,1,0,0
7.091772000,0,1,1,0
7.091824000,0,1,0,0
7.091874000,0,1,1,0
7.091926000,0,1,0,0
7.091978000,0,1,1,0
7.092028000,0,1,0,0
7.092284000,0,1,1,0
7.092336000,0,1,0,0
7.092386000,0,1,1,0
7.092438000,0,1,0,0
7.092490000,0,1,1,0
7.092540000,0,1,0,0
7.092592000,0,1,1,0
7.092642000,0,1,0,0
7.092694000,0,1,1,0
7.092746000,0,1,0,0
7.092796000,0,1,1,0
7.092848000,0,1,0,0
7.092898000,0,1,1,0
7.092950000,0,1,0,0
7.093002000,0,1,1,0
7.093052000,0,1,0,0
7.093308000,0,1,1,0
7.093360000,0,1,0,0
7.093410000,0,1,1,0
7.093462000,0,1,0,0
7.093514000,0,1,1,0
7.093564000,0,1,0,0
7.093616000,0,1,1,0
7.093666000,0,1,0,0
7.093718000,0,1,1,0
7.093770000,0,1,0,0
7.093820000,0,1,1,0
7.093872000,0,1,0,0
7.093922000,0,1,1,0
7.093974000,0,1,0,0
7.094026000,0,1,1,0
7.094076000,0,1,0,0
7.094332000,0,1,1,0
7.094384000,0,1,0,0
7.094434000,0,1,1,0
7.094486000,0,1,0,0
7.094538000,0,1,1,0
7.094588000,0,1,0,0
7.094640000,0,1,1,0
7.094690000,0,1,0,0
7.094742000,0,1,1,0
7.094794000,0,1,0,0
7.094844000,0,1,1,0
7.094896000,0,1,0,0
7.094946000,0,1,1,0
7.094998000,0,1,0,0
7.095050000,0,1,1,0
7.095100000,0,1,0,0
7.095356000,0,1,1,0
7.095408000,0,1,0,0
7.095458000,0,1,1,0
7.095510000,0,1,0,0
7.095562000,0,1,1,0
7.095612000,0,1,0,0
7.095664000,0,1,1,0
7.095714000,0,1,0,0
7.095766000,0,1,1,0
7.095818000,0,1,0,0
7.095868000,0,1,1,0
7.095920000,0,1,0,0
7.095970000,0,1,1,0
7.096022000,0,1,0,0
7.096074000,0,1,1,0
7.096124000,0,1,0,0
7.096380000,0,1,1,0
7.096432000,0,1,0,0
7.096482000,0,1,1,0
7.096534000,0,1,0,0
7.096586000,0,1,1,0
7.096636000,0,1,0,0
7.096688000,0,1,1,0
7.096738000,0,1,0,0
7.096790000,0,1,1,0
7.096842000,0,1,0,0
7.096892000,0,1,1,0
7.096944000,0,1,0,0
7.096994000,0,1,1,0
7.097046000,0,1,0,0
7.097098000,0,1,1,0
7.097148000,0,1,0,0
7.097404000,0,1,1,0
7.097456000,0,1,0,0
7.097506000,0,1,1,0
7.097558000,0,1,0,0
7.097610000,0,1,1,0
7.097660000,0,1,0,0
7.097712000,0,1,1,0
7.097762000,0,1,0,0
7.097814000,0,1,1,0
7.097866000,0,1,0,0
7.097916000,0,1,1,0
7.097968000,0,1,0,0
7.098018000,0,1,1,0
7.098070000,0,1,0,0
7.098122000,0,1,1,0
7.098172000,0,1,0,0
7.098428000,0,1,1,0
7.098480000,0,1,0,0
7.098530000,0,1,1,0
7.098582000,0,1,0,0
7.098634000,0,1,1,0
7.098684000,0,1,0,0
7.098736000,0,1,1,0
7.098786000,0,1,0,0
7.098838000,0,1,1,0
7.098890000,0,1,0,0
7.098940000,0,1,1,0
7.098992000,0,1,0,0
7.099042000,0,1,1,0
7.099094000,0,1,0,0
7.099146000,0,1,1,0
7.099196000,0,1,0,0
7.099452000,0,1,1,0
7.099504000,0,1,0,0
7.099554000,0,1,1,0
7.099606000,0,1,0,0
7.099658000,0,1,1,0
7.099708000,0,1,0,0
7.099760000,0,1,1,0
7.099810000,0,1,0,0
7.099862000,0,1,1,0
7.099914000,0,1,0,0
7.099964000,0,1,1,0
7.100016000,0,1,0,0
7.100066000,0,1,1,0
7.100118000,0,1,0,0
7.100170000,0,1,1,0
7.100220000,0,1,0,0
7.100476000,0,1,1,0
7.100528000,0,1,0,0
7.100578000,0,1,1,0
7.100630000,0,1,0,0
7.100682000,0,1,1,0
7.100732000,0,1,0,0
7.100784000,0,1,1,0
7.100834000,0,1,0,0
7.100886000,0,1,1,0
7.100938000,0,1,0,0
7.100988000,0,1,1,0
7.101040000,0,1,0,0
7.101090000,0,1,1,0
7.101142000,0,1,0,0
7.101194000,0,1,1,0
7.101244000,0,1,0,0
7.101500000,0,1,1,0
7.101552000,0,1,0,0
7.101602000,0,1,1,0
7.101654000,0,1,0,0
7.101706000,0,1,1,0
7.101756000,0,1,0,0
7.101808000,0,1,1,0
7.101858000,0,1,0,0
7.101910000,0,1,1,0
7.101962000,0,1,0,0
7.102012000,0,1,1,0
7.102064000,0,1,0,0
7.102116000,0,1,1,0
7.102166000,0,1,0,0
7.102218000,0,1,1,0
7.102268000,0,1,0,0
7.102524000,0,1,1,0
7.102576000,0,1,0,0
7.102628000,0,1,1,0
7.102678000,0,1,0,0
7.102730000,0,1,1,0
7.102780000,0,1,0,0
7.102832000,0,1,1,0
7.102884000,0,1,0,0
7.102934000,0,1,1,0
7.102986000,0,1,0,0
7.103036000,0,1,1,0
7.103088000,0,1,0,0
7.103140000,0,1,1,0
7.103190000,0,1,0,0
7.103242000,0,1,1,0
7.103292000,0,1,0,0
7.103548000,0,1,1,0
7.103600000,0,1,0,0
7.103652000,0,1,1,0
7.103702000,0,1,0,0
7.103754000,0,1,1,0
7.103804000,0,1,0,0
7.103856000,0,1,1,0
7.103908000,0,1,0,0
7.103958000,0,1,1,0
7.104010000,0,1,0,0
7.104060000,0,1,1,0
7.104112000,0,1,0,0
7.104164000,0,1,1,0
7.104214000,0,1,0,0
7.104266000,0,1,1,0
7.104316000,0,1,0,0
7.104572000,0,1,1,0
7.104624000,0,1,0,0
7.104676000,0,1,1,0
7.104726000,0,1,0,0
7.104778000,0,1,1,0
7.104828000,0,1,0,0
7.104880000,0,1,1,0
7.104932000,0,1,0,0
7.104982000,0,1,1,0
7.105034000,0,1,0,0
7.105084000,0,1,1,0
7.105136000,0,1,0,0
7.105188000,0,1,1,0
7.105238000,0,1,0,0
7.105290000,0,1,1,0
7.105340000,0,1,0,0
7.105596000,0,1,1,0
7.105648000,0,1,0,0
7.105700000,0,1,1,0
7.105750000,0,1,0,0
7.105802000,0,1,1,0
7.105852000,0,1,0,0
7.105904000,0,1,1,0
7.105956000,0,1,0,0
7.106006000,0,1,1,0
7.106058000,0,1,0,0
7.106108000,0,1,1,0
7.106160000,0,1,0,0
7.106212000,0,1,1,0
7.106262000,0,1,0,0
7.106314000,0,1,1,0
7.106364000,0,1,0,0
7.106620000,0,1,1,0
7.106672000,0,1,0,0
7.106724000,0,1,1,0
7.106774000,0,1,0,0
7.106826000,0,1,1,0
7.106876000,0,1,0,0
7.106928000,0,1,1,0
7.106980000,0,1,0,0
7.107030000,0,1,1,0
7.107082000,0,1,0,0
7.107132000,0,1,1,0
7.107184000,0,1,0,0
7.107236000,0,1,1,0
7.107286000,0,1,0,0
7.107338000,0,1,1,0
7.107388000,0,1,0,0
7.107644000,0,1,1,0
7.107696000,0,1,0,0
7.107748000,0,1,1,0
7.107798000,0,1,0,0
7.107850000,0,1,1,0
7.107900000,0,1,0,0
7.107952000,0,1,1,0
7.108004000,0,1,0,0
7.108054000,0,1,1,0
7.108106000,0,1,0,0
7.108156000,0,1,1,0
7.108208000,0,1,0,0
7.108260000,0,1,1,0
7.108310000,0,1,0,0
7.108362000,0,1,1,0
7.108412000,0,1,0,0
7.108668000,0,1,1,0
7.108720000,0,1,0,0
7.108772000,0,1,1,0
7.108822000,0,1,0,0
7.108874000,0,1,1,0
7.108924000,0,1,0,0
7.108976000,0,1,1,0
7.109028000,0,1,0,0
7.109078000,0,1,1,0
7.109130000,0,1,0,0
7.109180000,0,1,1,0
7.109232000,0,1,0,0
7.109284000,0,1,1,0
7.109334000,0,1,0,0
7.109386000,0,1,1,0
7.109436000,0,1,0,0
7.109692000,0,1,1,0
7.109744000,0,1,0,0
7.109796000,0,1,1,0
7.109846000,0,1,0,0
7.109898000,0,1,1,0
7.109948000,0,1,0,0
7.110000000,0,1,1,0
7.110052000,0,1,0,0
7.110102000,0,1,1,0
7.110154000,0,1,0,0
7.110204000,0,1,1,0
7.110256000,0,1,0,0
7.110308000,0,1,1,0
7.110358000,0,1,0,0
7.110410000,0,1,1,0
7.110460000,0,1,0,0
7.110716000,0,1,1,0
7.110768000,0,1,0,0
7.110820000,0,1,1,0
7.110870000,0,1,0,0
7.110922000,0,1,1,0
7.110972000,0,1,0,0
7.111024000,0,1,1,0
7.111076000,0,1,0,0
7.111126000,0,1,1,0
7.111178000,0,1,0,0
7.111228000,0,1,1,0
7.111280000,0,1,0,0
7.111332000,0,1,1,0
7.111382000,0,1,0,0
7.111434000,0,1,1,0
7.111484000,0,1,0,0
7.111740000,0,1,1,0
